City,City URL,Location ID,Store URL,Address,CityTown,Name,PostalCode,StateProvince,Residential,Latitude,Longitude,PhoneNumber
charlotte,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/charlotte-nc-grocery.json,09700174,https://www.harristeeter.com/stores/grocery/nc/charlotte/09700174,5706 Wyalong Dr,Charlotte,Mintworth Commons,28227,NC,False,35.1729346,-80.7090276,(704) 545-0229
charlotte,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/charlotte-nc-grocery.json,09700160,https://www.harristeeter.com/stores/grocery/nc/charlotte/09700160,6701 Carnegie Blvd,Charlotte,Morrocroft Village,28211,NC,False,35.152866,-80.825797,(704) 364-1245
charlotte,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/charlotte-nc-grocery.json,09700412,https://www.harristeeter.com/stores/grocery/nc/charlotte/09700412,1015 Providence Rd,CHARLOTTE,Myers Park Center,28207,NC,False,35.1956997,-80.8264705,(704) 338-9100
charlotte,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/charlotte-nc-grocery.json,09700294,https://www.harristeeter.com/stores/grocery/nc/charlotte/09700294,4100 Carmel Rd,Charlotte,Olde Towne Village,28226,NC,False,35.117147,-80.8243163,(704) 542-6228
charlotte,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/charlotte-nc-grocery.json,09700218,https://www.harristeeter.com/stores/grocery/nc/charlotte/09700218,4101 Park Rd,Charlotte,Park Road Shopping Center,28209,NC,False,35.175698,-80.850099,(704) 523-8106
charlotte,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/charlotte-nc-grocery.json,09700035,https://www.harristeeter.com/stores/grocery/nc/charlotte/09700035,5030 Park Rd,CHARLOTTE,Park Selwyn Terrace,28209,NC,False,35.1616388,-80.8495031,(704) 525-2619
charlotte,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/charlotte-nc-grocery.json,09700045,https://www.harristeeter.com/stores/grocery/nc/charlotte/09700045,10616 Providence Rd,CHARLOTTE,Providence Commons,28277,NC,False,35.0653192,-80.7734119,(704) 849-2776
charlotte,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/charlotte-nc-grocery.json,09700204,https://www.harristeeter.com/stores/grocery/nc/charlotte/09700204,8538 Park Rd,CHARLOTTE,Quail Corners,28210,NC,False,35.1166484,-80.8581978,(704) 552-7212
charlotte,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/charlotte-nc-grocery.json,09700440,https://www.harristeeter.com/stores/grocery/nc/charlotte/09700440,11135 Golf Links Dr,Charlotte,Rea Farms,28277,NC,False,35.0509901,-80.7695297,(704) 303-8601
charlotte,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/charlotte-nc-grocery.json,09700366,https://www.harristeeter.com/stores/grocery/nc/charlotte/09700366,4701 Smith Farm Rd,Charlotte,Riverbend Village,28216,NC,False,35.3351076,-80.9338145,(704) 949-2220
charlotte,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/charlotte-nc-grocery.json,09700171,https://www.harristeeter.com/stores/grocery/nc/charlotte/09700171,1621 Sardis Rd N,CHARLOTTE,Sardis Crossing,28270,NC,False,35.140704,-80.7386878,(704) 846-4885
charlotte,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/charlotte-nc-grocery.json,09700305,https://www.harristeeter.com/stores/grocery/nc/charlotte/09700305,2717 South Blvd,Charlotte,Sedgefield,28209,NC,False,35.2003904,-80.8666532,(704) 527-1018
charlotte,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/charlotte-nc-grocery.json,09700317,https://www.harristeeter.com/stores/grocery/nc/charlotte/09700317,16625 Lancaster Hwy,Charlotte,Shoppes at Ardrey Kell,28277,NC,False,35.0242671,-80.8481162,(704) 714-4795
charlotte,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/charlotte-nc-grocery.json,09700088,https://www.harristeeter.com/stores/grocery/nc/charlotte/09700088,13000 S Tryon St,Charlotte,Steelecroft,28278,NC,False,35.1032739,-80.9909196,(704) 587-9970
charlotte,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/charlotte-nc-grocery.json,09700066,https://www.harristeeter.com/stores/grocery/nc/charlotte/09700066,7852 Rea Rd,CHARLOTTE,Stonecrest,28277,NC,False,35.0599677,-80.8167062,(704) 341-2061
charlotte,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/charlotte-nc-grocery.json,09700472,https://www.harristeeter.com/stores/grocery/nc/charlotte/09700472,8445 Davis Lake Pkwy,Charlotte,The Shoppes at Davis Lake,28269,NC,False,35.3341235,-80.8144065,(704) 597-7014
charlotte,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/charlotte-nc-grocery.json,09700258,https://www.harristeeter.com/stores/grocery/nc/charlotte/09700258,8600 University City Blvd,Charlotte,Town Center Plaza,28213,NC,False,35.2962342,-80.7383467,(704) 593-1395
clemmons,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/clemmons-nc-grocery.json,09700228,https://www.harristeeter.com/stores/grocery/nc/clemmons/09700228,4150 Clemmons Rd,Clemmons,Tanglewood Commons,27012,NC,False,36.0201037,-80.4072122,(336) 778-1445
concord,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/concord-nc-grocery.json,09700190,https://www.harristeeter.com/stores/grocery/nc/concord/09700190,9900 Poplar Tent Rd Ste 140,CONCORD,Cannon Crossroads,28027,NC,False,35.4189694,-80.7427085,(704) 721-0735
concord,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/concord-nc-grocery.json,09700068,https://www.harristeeter.com/stores/grocery/nc/concord/09700068,358 George W Liles Pkwy NW,Concord,Coddle Creek Market,28027,NC,False,35.412218,-80.663273,(704) 786-2510
concord,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/concord-nc-grocery.json,09700202,https://www.harristeeter.com/stores/grocery/nc/concord/09700202,1245 (Hwy 29) Concord Pkwy N Suite 1,Concord,Shoppes at Davidson Corner,28025,NC,False,35.4327004,-80.6059238,(704) 795-9351
cornelius,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/cornelius-nc-grocery.json,09700416,https://www.harristeeter.com/stores/grocery/nc/cornelius/09700416,21720 Catawba Ave,Cornelius,Antiquity,28031,NC,False,35.4812445,-80.856505,(704) 895-5351
cornelius,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/cornelius-nc-grocery.json,09700179,https://www.harristeeter.com/stores/grocery/nc/cornelius/09700179,19815 North Cove Rd,CORNELIUS,Jetton Village,28031,NC,False,35.4775366,-80.8941263,(704) 895-5020
davidson,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/davidson-nc-grocery.json,09700268,https://www.harristeeter.com/stores/grocery/nc/davidson/09700268,431 Peninsula Dr,DAVIDSON,Davidson Commons,28036,NC,False,35.5005211,-80.8601276,(704) 892-0597
davidson,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/davidson-nc-grocery.json,09700471,https://www.harristeeter.com/stores/grocery/nc/davidson/09700471,11124 Renaissance Dr,DAVIDSON,Renaissance Square,28036,NC,False,35.4426289,-80.7624906,(704) 439-4042
durham,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/durham-nc-grocery.json,09700172,https://www.harristeeter.com/stores/grocery/nc/durham/09700172,1817 Martin Luther King Pkwy,DURHAM,Commons at University Place,27707,NC,False,35.9596151,-78.9589978,(919) 489-9887
durham,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/durham-nc-grocery.json,09700492,https://www.harristeeter.com/stores/grocery/nc/durham/09700492,3457 Hillsborough Rd,Durham,Durham Festival Center,27705,NC,False,36.018641,-78.948682,(919) 383-2249
durham,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/durham-nc-grocery.json,09700224,https://www.harristeeter.com/stores/grocery/nc/durham/09700224,1125 W NC Highway 54,Durham,Hope Valley Commons,27707,NC,False,35.9176223,-78.9585066,(919) 403-0794
durham,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/durham-nc-grocery.json,09700497,https://www.harristeeter.com/stores/grocery/nc/durham/09700497,1802 N Pointe Dr,Durham,North Pointe,27705,NC,False,36.029752,-78.920454,(919) 220-5761
durham,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/durham-nc-grocery.json,09700493,https://www.harristeeter.com/stores/grocery/nc/durham/09700493,5116 N Roxboro St,Durham,Riverview,27704,NC,False,36.069227,-78.906498,(919) 471-6263
durham,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/durham-nc-grocery.json,09700394,https://www.harristeeter.com/stores/grocery/nc/durham/09700394,2107 Hillsborough Rd,Durham,Shops at Erwin Mill,27705,NC,False,36.0095316,-78.924086,(919) 286-1500
durham,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/durham-nc-grocery.json,09700491,https://www.harristeeter.com/stores/grocery/nc/durham/09700491,202 E NC Highway 54,Durham,Southpoint Crossing,27713,NC,False,35.9127223,-78.9365485,(919) 361-9893
durham,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/durham-nc-grocery.json,09700254,https://www.harristeeter.com/stores/grocery/nc/durham/09700254,1501 Horton Rd,Durham,Willowhaven,27705,NC,False,36.0563491,-78.9308364,(919) 471-1938
denver,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/denver-nc-grocery.json,09700121,https://www.harristeeter.com/stores/grocery/nc/denver/09700121,149 Cross Center Rd,Denver,Waterside,28037,NC,False,35.443485,-80.995653,(704) 820-0332
durham,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/durham-nc-grocery.json,09700172,https://www.harristeeter.com/stores/grocery/nc/durham/09700172,1817 Martin Luther King Pkwy,DURHAM,Commons at University Place,27707,NC,False,35.9596151,-78.9589978,(919) 489-9887
durham,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/durham-nc-grocery.json,09700492,https://www.harristeeter.com/stores/grocery/nc/durham/09700492,3457 Hillsborough Rd,Durham,Durham Festival Center,27705,NC,False,36.018641,-78.948682,(919) 383-2249
durham,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/durham-nc-grocery.json,09700224,https://www.harristeeter.com/stores/grocery/nc/durham/09700224,1125 W NC Highway 54,Durham,Hope Valley Commons,27707,NC,False,35.9176223,-78.9585066,(919) 403-0794
durham,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/durham-nc-grocery.json,09700497,https://www.harristeeter.com/stores/grocery/nc/durham/09700497,1802 N Pointe Dr,Durham,North Pointe,27705,NC,False,36.029752,-78.920454,(919) 220-5761
durham,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/durham-nc-grocery.json,09700493,https://www.harristeeter.com/stores/grocery/nc/durham/09700493,5116 N Roxboro St,Durham,Riverview,27704,NC,False,36.069227,-78.906498,(919) 471-6263
durham,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/durham-nc-grocery.json,09700394,https://www.harristeeter.com/stores/grocery/nc/durham/09700394,2107 Hillsborough Rd,Durham,Shops at Erwin Mill,27705,NC,False,36.0095316,-78.924086,(919) 286-1500
durham,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/durham-nc-grocery.json,09700491,https://www.harristeeter.com/stores/grocery/nc/durham/09700491,202 E NC Highway 54,Durham,Southpoint Crossing,27713,NC,False,35.9127223,-78.9365485,(919) 361-9893
durham,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/durham-nc-grocery.json,09700254,https://www.harristeeter.com/stores/grocery/nc/durham/09700254,1501 Horton Rd,Durham,Willowhaven,27705,NC,False,36.0563491,-78.9308364,(919) 471-1938
fayetteville,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/fayetteville-nc-grocery.json,09700025,https://www.harristeeter.com/stores/grocery/nc/fayetteville/09700025,2800 Raeford Rd,FAYETTEVILLE,Highland Centre,28303,NC,False,35.047329,-78.9232269,(910) 484-6000
fayetteville,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/fayetteville-nc-grocery.json,09700393,https://www.harristeeter.com/stores/grocery/nc/fayetteville/09700393,3050 Traemoor Village Dr,FAYETTEVILLE,Traemoor Village,28306,NC,False,34.9824429,-79.0145006,(910) 424-3505
fuquay-varina,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/fuquay-varina-nc-grocery.json,09700498,https://www.harristeeter.com/stores/grocery/nc/fuquay-varina/09700498,1371 E Broad St,Fuquay Varina,Fuquay Crossing,27526,NC,False,35.5958103,-78.775693,(919) 567-7423
greensboro,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/greensboro-nc-grocery.json,09700064,https://www.harristeeter.com/stores/grocery/nc/greensboro/09700064,5710 W Gate City Blvd Ste W,Greensboro,Adams Farm,27407,NC,False,36.0172388,-79.8974373,(336) 854-4050
greensboro,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/greensboro-nc-grocery.json,09700280,https://www.harristeeter.com/stores/grocery/nc/greensboro/09700280,4010 Battleground Ave,Greensboro,Battleground North,27410,NC,False,36.1475796,-79.8667224,(336) 288-2203
greensboro,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/greensboro-nc-grocery.json,09700342,https://www.harristeeter.com/stores/grocery/nc/greensboro/09700342,1605 New Garden Rd,Greensboro,Garden Creek Center,27410,NC,False,36.1187048,-79.8759174,(336) 855-9095
greensboro,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/greensboro-nc-grocery.json,09700033,https://www.harristeeter.com/stores/grocery/nc/greensboro/09700033,701 Francis King St,GREENSBORO,Guilford College,27410,NC,False,36.0885565,-79.8910518,(336) 856-8140
greensboro,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/greensboro-nc-grocery.json,09700347,https://www.harristeeter.com/stores/grocery/nc/greensboro/09700347,2639 Lawndale Dr,GREENSBORO,Lawndale Crossing,27408,NC,False,36.1033674,-79.8213949,(336) 545-1354
greensboro,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/greensboro-nc-grocery.json,09700091,https://www.harristeeter.com/stores/grocery/nc/greensboro/09700091,401 Pisgah Church Rd,Greensboro,North Elm Village,27455,NC,False,36.130463,-79.795623,(336) 545-0236
greensboro,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/greensboro-nc-grocery.json,09700306,https://www.harristeeter.com/stores/grocery/nc/greensboro/09700306,3330 W Friendly Ave,Greensboro,The Shops at Friendly Center,27410,NC,False,36.0881243,-79.8377251,(336) 297-1361
gastonia,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/gastonia-nc-grocery.json,09700281,https://www.harristeeter.com/stores/grocery/nc/gastonia/09700281,3350 Robinwood Rd,Gastonia,Kendrick Crossing,28054,NC,False,35.2159074,-81.1578546,(704) 864-0139
goldsboro,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/goldsboro-nc-grocery.json,09700115,https://www.harristeeter.com/stores/grocery/nc/goldsboro/09700115,2120 Wayne Memorial Dr,Goldsboro,Memorial Commons,27534,NC,False,35.3956653,-77.9626795,(919) 734-3534
greensboro,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/greensboro-nc-grocery.json,09700064,https://www.harristeeter.com/stores/grocery/nc/greensboro/09700064,5710 W Gate City Blvd Ste W,Greensboro,Adams Farm,27407,NC,False,36.0172388,-79.8974373,(336) 854-4050
greensboro,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/greensboro-nc-grocery.json,09700280,https://www.harristeeter.com/stores/grocery/nc/greensboro/09700280,4010 Battleground Ave,Greensboro,Battleground North,27410,NC,False,36.1475796,-79.8667224,(336) 288-2203
greensboro,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/greensboro-nc-grocery.json,09700342,https://www.harristeeter.com/stores/grocery/nc/greensboro/09700342,1605 New Garden Rd,Greensboro,Garden Creek Center,27410,NC,False,36.1187048,-79.8759174,(336) 855-9095
greensboro,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/greensboro-nc-grocery.json,09700033,https://www.harristeeter.com/stores/grocery/nc/greensboro/09700033,701 Francis King St,GREENSBORO,Guilford College,27410,NC,False,36.0885565,-79.8910518,(336) 856-8140
greensboro,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/greensboro-nc-grocery.json,09700347,https://www.harristeeter.com/stores/grocery/nc/greensboro/09700347,2639 Lawndale Dr,GREENSBORO,Lawndale Crossing,27408,NC,False,36.1033674,-79.8213949,(336) 545-1354
greensboro,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/greensboro-nc-grocery.json,09700091,https://www.harristeeter.com/stores/grocery/nc/greensboro/09700091,401 Pisgah Church Rd,Greensboro,North Elm Village,27455,NC,False,36.130463,-79.795623,(336) 545-0236
greensboro,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/greensboro-nc-grocery.json,09700306,https://www.harristeeter.com/stores/grocery/nc/greensboro/09700306,3330 W Friendly Ave,Greensboro,The Shops at Friendly Center,27410,NC,False,36.0881243,-79.8377251,(336) 297-1361
greenville,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/greenville-nc-grocery.json,09700287,https://www.harristeeter.com/stores/grocery/nc/greenville/09700287,2120 E Fire Tower Rd Ste 101,Greenville,Bells Fork Square,27858,NC,False,35.567042,-77.348596,(252) 355-0125
greenville,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/greenville-nc-grocery.json,09700362,https://www.harristeeter.com/stores/grocery/nc/greenville/09700362,3040 Evans St,Greenville,University Commons,27834,NC,False,35.5810813,-77.3832879,(252) 353-4400
high-point,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/high-point-nc-grocery.json,09700341,https://www.harristeeter.com/stores/grocery/nc/high-point/09700341,265 Eastchester Dr,HIGH POINT,High Point Mall,27262,NC,False,35.98464,-80.0191108,(336) 869-6317
high-point,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/high-point-nc-grocery.json,09700173,https://www.harristeeter.com/stores/grocery/nc/high-point/09700173,1589 Skeet Club Rd Ste 140,High Point,Oak Hollow Square,27265,NC,False,36.0328995,-79.9683366,(336) 841-1144
hampstead,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/hampstead-nc-grocery.json,09700135,https://www.harristeeter.com/stores/grocery/nc/hampstead/09700135,203 Alston Blvd,Hampstead,Surf City Crossing,28443,NC,False,34.4508682,-77.6052461,(910) 329-0711
harrisburg,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/harrisburg-nc-grocery.json,09700092,https://www.harristeeter.com/stores/grocery/nc/harrisburg/09700092,12190 University City Blvd,Harrisburg,Caldwell Crossing,28075,NC,False,35.3153039,-80.6749817,(704) 454-9905
hendersonville,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/hendersonville-nc-grocery.json,09700379,https://www.harristeeter.com/stores/grocery/nc/hendersonville/09700379,636 Spartanburg Hwy,Hendersonville,Southside Square,28792,NC,False,35.3090299,-82.4552222,(828) 693-6668
high-point,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/high-point-nc-grocery.json,09700341,https://www.harristeeter.com/stores/grocery/nc/high-point/09700341,265 Eastchester Dr,HIGH POINT,High Point Mall,27262,NC,False,35.98464,-80.0191108,(336) 869-6317
high-point,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/high-point-nc-grocery.json,09700173,https://www.harristeeter.com/stores/grocery/nc/high-point/09700173,1589 Skeet Club Rd Ste 140,High Point,Oak Hollow Square,27265,NC,False,36.0328995,-79.9683366,(336) 841-1144
holly-springs,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/holly-springs-nc-grocery.json,09700311,https://www.harristeeter.com/stores/grocery/nc/holly-springs/09700311,324 Village Walk Dr,Holly Springs,SouthPark Village,27540,NC,False,35.6395862,-78.8391135,(919) 552-1596
holly-springs,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/holly-springs-nc-grocery.json,09700118,https://www.harristeeter.com/stores/grocery/nc/holly-springs/09700118,5277 Sunset Lake Rd,Holly Springs,Sunset Lake Commons,27540,NC,False,35.6664199,-78.7962088,(919) 363-3059
huntersville,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/huntersville-nc-grocery.json,09700340,https://www.harristeeter.com/stores/grocery/nc/huntersville/09700340,9759 Sam Furr Rd,Huntersville,NorthCross Shopping Center,28078,NC,False,35.4442876,-80.8616483,(704) 895-2594
huntersville,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/huntersville-nc-grocery.json,09700272,https://www.harristeeter.com/stores/grocery/nc/huntersville/09700272,7715 Regency Park Dr,Huntersville,Regency Village,28078,NC,False,35.4436806,-80.8954495,(704) 892-1197
huntersville,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/huntersville-nc-grocery.json,09700209,https://www.harristeeter.com/stores/grocery/nc/huntersville/09700209,9925 Rose Commons Dr,Huntersville,Rosedale,28078,NC,False,35.4091646,-80.8619882,(704) 875-9703
indian-trail,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/indian-trail-nc-grocery.json,09700129,https://www.harristeeter.com/stores/grocery/nc/indian-trail/09700129,6610 Old Monroe Rd,Indian Trail,Sun Valley,28079,NC,False,35.047284,-80.648672,(704) 289-1156
kill-devil-hills,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/kill-devil-hills-nc-grocery.json,09700175,https://www.harristeeter.com/stores/grocery/nc/kill-devil-hills/09700175,2012 S Croatan Hwy,KILL DEVIL HILLS,Kill Devil Hills,27948,NC,False,35.9925307,-75.6516353,(252) 449-9191
kernersville,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/kernersville-nc-grocery.json,09700250,https://www.harristeeter.com/stores/grocery/nc/kernersville/09700250,971 S Main St,Kernersville,Kernersville Marketplace,27284,NC,False,36.1072364,-80.0947009,(336) 992-9735
kitty-hawk,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/kitty-hawk-nc-grocery.json,09700387,https://www.harristeeter.com/stores/grocery/nc/kitty-hawk/09700387,5400 N Croatan Hwy Ste A,Kitty Hawk,Shoreside Center,27949,NC,False,36.0972627,-75.7192362,(252) 261-2220
leland,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/leland-nc-grocery.json,09700225,https://www.harristeeter.com/stores/grocery/nc/leland/09700225,2021 Olde Regent Way,Leland,Waterford Village,28451,NC,False,34.2194657,-78.0193355,(910) 371-3944
matthews,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/matthews-nc-grocery.json,09700273,https://www.harristeeter.com/stores/grocery/nc/matthews/09700273,1351 Chestnut Ln,Matthews,Austin Village,28104,NC,False,35.0683,-80.7005881,(704) 234-0405
matthews,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/matthews-nc-grocery.json,09700473,https://www.harristeeter.com/stores/grocery/nc/matthews/09700473,15080 Idlewild Rd Ste P,Matthews,Idlewild Market,28104,NC,False,35.12202,-80.653666,(704) 882-2277
matthews,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/matthews-nc-grocery.json,09700157,https://www.harristeeter.com/stores/grocery/nc/matthews/09700157,1811 Matthews Township Pkwy,MATTHEWS,Matthews Festival,28105,NC,False,35.1248853,-80.709793,(704) 846-7117
matthews,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/matthews-nc-grocery.json,09700147,https://www.harristeeter.com/stores/grocery/nc/matthews/09700147,3100 Weddington Rd,MATTHEWS,Plantation Market,28105,NC,False,35.0827724,-80.7329901,(704) 841-1810
