City,City URL,Location ID,Store URL,Address,CityTown,Name,PostalCode,StateProvince,Residential,Latitude,Longitude,PhoneNumber
matthews,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/matthews-nc-grocery.json,09700343,https://www.harristeeter.com/stores/grocery/nc/matthews/09700343,13639 Providence Rd,MATTHEWS,Weddington Corners,28104,NC,False,35.0240018,-80.7609548,(704) 847-5955
mint-hill,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/mint-hill-nc-grocery.json,09700474,https://www.harristeeter.com/stores/grocery/nc/mint-hill/09700474,7036 Brighton Park Dr,MINT HILL,Mint Hill Pavilion,28227,NC,False,35.1726586,-80.6609305,(704) 545-3281
mooresville,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/mooresville-nc-grocery.json,09700099,https://www.harristeeter.com/stores/grocery/nc/mooresville/09700099,134 Town Center Dr Ste H,MOORESVILLE,Morrison Plantation,28117,NC,False,35.5855777,-80.8760122,(704) 799-1066
mooresville,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/mooresville-nc-grocery.json,09700274,https://www.harristeeter.com/stores/grocery/nc/mooresville/09700274,118 Argus Ln,Mooresville,The Village at Byers Creek,28117,NC,False,35.6031016,-80.8949897,(704) 799-2004
morrisville,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/morrisville-nc-grocery.json,09700104,https://www.harristeeter.com/stores/grocery/nc/morrisville/09700104,4093 Davis Dr,MORRISVILLE,McCrimmon Corners,27560,NC,False,35.8352986,-78.858459,(919) 380-0354
matthews,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/matthews-nc-grocery.json,09700273,https://www.harristeeter.com/stores/grocery/nc/matthews/09700273,1351 Chestnut Ln,Matthews,Austin Village,28104,NC,False,35.0683,-80.7005881,(704) 234-0405
matthews,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/matthews-nc-grocery.json,09700473,https://www.harristeeter.com/stores/grocery/nc/matthews/09700473,15080 Idlewild Rd Ste P,Matthews,Idlewild Market,28104,NC,False,35.12202,-80.653666,(704) 882-2277
matthews,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/matthews-nc-grocery.json,09700157,https://www.harristeeter.com/stores/grocery/nc/matthews/09700157,1811 Matthews Township Pkwy,MATTHEWS,Matthews Festival,28105,NC,False,35.1248853,-80.709793,(704) 846-7117
matthews,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/matthews-nc-grocery.json,09700147,https://www.harristeeter.com/stores/grocery/nc/matthews/09700147,3100 Weddington Rd,MATTHEWS,Plantation Market,28105,NC,False,35.0827724,-80.7329901,(704) 841-1810
matthews,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/matthews-nc-grocery.json,09700343,https://www.harristeeter.com/stores/grocery/nc/matthews/09700343,13639 Providence Rd,MATTHEWS,Weddington Corners,28104,NC,False,35.0240018,-80.7609548,(704) 847-5955
mooresville,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/mooresville-nc-grocery.json,09700099,https://www.harristeeter.com/stores/grocery/nc/mooresville/09700099,134 Town Center Dr Ste H,MOORESVILLE,Morrison Plantation,28117,NC,False,35.5855777,-80.8760122,(704) 799-1066
mooresville,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/mooresville-nc-grocery.json,09700274,https://www.harristeeter.com/stores/grocery/nc/mooresville/09700274,118 Argus Ln,Mooresville,The Village at Byers Creek,28117,NC,False,35.6031016,-80.8949897,(704) 799-2004
morehead-city,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/morehead-city-nc-grocery.json,09700265,https://www.harristeeter.com/stores/grocery/nc/morehead-city/09700265,5000 US Highway 70 W Ste 100,Morehead City,Govenors Station,28557,NC,False,34.7359183,-76.7923682,(252) 240-3742
new-bern,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/new-bern-nc-grocery.json,09700139,https://www.harristeeter.com/stores/grocery/nc/new-bern/09700139,2032 Waterscape Way,New Bern,Carolina Colours,28562,NC,False,35.033836,-77.012691,(252) 631-5226
new-bern,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/new-bern-nc-grocery.json,09700421,https://www.harristeeter.com/stores/grocery/nc/new-bern/09700421,3565 M L King Jr Blvd,New Bern,New Bern Marketplace,28562,NC,False,35.0984303,-77.09881,(252) 497-2113
pinehurst,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/pinehurst-nc-grocery.json,09700080,https://www.harristeeter.com/stores/grocery/nc/pinehurst/09700080,305 Ivey Ln,Pinehurst,PineCroft,28374,NC,False,35.2052779,-79.4841348,(910) 255-0104
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700136,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700136,9600 Falls of Neuse Rd,Raleigh,Falls Pointe,27615,NC,False,35.9047877,-78.6010464,(919) 676-6614
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700289,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700289,2603 Glenwood Ave Ste 101,RALEIGH,Glenwood Village,27608,NC,False,35.815498,-78.6603326,(919) 787-5526
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700283,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700283,8101 Fayetteville Rd,Raleigh,Kings Grant Commons,27603,NC,False,35.663363,-78.699336,(919) 772-0241
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700090,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700090,13210 Strickland Rd,RALEIGH,Leesville Towne Centre,27613,NC,False,35.9091942,-78.7256102,(919) 676-3534
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700422,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700422,120 Saint Albans Dr STE 100,Raleigh,North Hills,27609,NC,False,35.8371559,-78.6387279,(919) 781-4165
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700344,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700344,6024 Falls of Neuse Rd,Raleigh,North Ridge Shopping Center,27609,NC,False,35.8655206,-78.6182992,(919) 872-5786
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700069,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700069,3201 Edwards Mill Rd Ste 123,Raleigh,Olde Raleigh Village,27612,NC,False,35.825719,-78.7074296,(919) 781-8776
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700038,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700038,5563 Western Blvd Ste 6A,Raleigh,Plaza West,27606,NC,False,35.7841226,-78.720309,(919) 859-0110
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700026,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700026,7400 Creedmoor Rd,RALEIGH,Stonehenge Market,27612,NC,False,35.887042,-78.6777303,(919) 848-1464
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700304,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700304,4221 Corners Pkwy,Raleigh,The Corners at Brier Creek,27617,NC,False,35.91925,-78.788053,(919) 596-5399
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700319,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700319,2051 W Millbrook Rd,Raleigh,The Pointe at Creedmoor,27612,NC,False,35.8569807,-78.6799713,(919) 787-1364
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700495,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700495,8345 Creedmoor Rd,Raleigh,Towne North,27613,NC,False,35.900728,-78.682465,(919) 659-8221
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700021,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700021,500 Oberlin Rd,Raleigh,Village District,27605,NC,False,35.791544,-78.661821,(919) 828-9216
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700367,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700367,14520 John Rex Blvd,Raleigh,Wakefield Park,27614,NC,False,35.9470521,-78.5428303,(919) 554-4167
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700136,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700136,9600 Falls of Neuse Rd,Raleigh,Falls Pointe,27615,NC,False,35.9047877,-78.6010464,(919) 676-6614
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700289,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700289,2603 Glenwood Ave Ste 101,RALEIGH,Glenwood Village,27608,NC,False,35.815498,-78.6603326,(919) 787-5526
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700283,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700283,8101 Fayetteville Rd,Raleigh,Kings Grant Commons,27603,NC,False,35.663363,-78.699336,(919) 772-0241
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700090,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700090,13210 Strickland Rd,RALEIGH,Leesville Towne Centre,27613,NC,False,35.9091942,-78.7256102,(919) 676-3534
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700422,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700422,120 Saint Albans Dr STE 100,Raleigh,North Hills,27609,NC,False,35.8371559,-78.6387279,(919) 781-4165
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700344,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700344,6024 Falls of Neuse Rd,Raleigh,North Ridge Shopping Center,27609,NC,False,35.8655206,-78.6182992,(919) 872-5786
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700069,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700069,3201 Edwards Mill Rd Ste 123,Raleigh,Olde Raleigh Village,27612,NC,False,35.825719,-78.7074296,(919) 781-8776
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700038,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700038,5563 Western Blvd Ste 6A,Raleigh,Plaza West,27606,NC,False,35.7841226,-78.720309,(919) 859-0110
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700026,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700026,7400 Creedmoor Rd,RALEIGH,Stonehenge Market,27612,NC,False,35.887042,-78.6777303,(919) 848-1464
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700304,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700304,4221 Corners Pkwy,Raleigh,The Corners at Brier Creek,27617,NC,False,35.91925,-78.788053,(919) 596-5399
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700319,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700319,2051 W Millbrook Rd,Raleigh,The Pointe at Creedmoor,27612,NC,False,35.8569807,-78.6799713,(919) 787-1364
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700495,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700495,8345 Creedmoor Rd,Raleigh,Towne North,27613,NC,False,35.900728,-78.682465,(919) 659-8221
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700021,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700021,500 Oberlin Rd,Raleigh,Village District,27605,NC,False,35.791544,-78.661821,(919) 828-9216
raleigh,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/raleigh-nc-grocery.json,09700367,https://www.harristeeter.com/stores/grocery/nc/raleigh/09700367,14520 John Rex Blvd,Raleigh,Wakefield Park,27614,NC,False,35.9470521,-78.5428303,(919) 554-4167
rocky-mount,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/rocky-mount-nc-grocery.json,09700063,https://www.harristeeter.com/stores/grocery/nc/rocky-mount/09700063,3679 Sunset Ave,Rocky Mount,Westridge,27801,NC,False,35.9626437,-77.8521997,(252) 937-2535
stallings,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/stallings-nc-grocery.json,09700039,https://www.harristeeter.com/stores/grocery/nc/stallings/09700039,7800J Stevens Mill Rd,STALLINGS,Stevens Mill Crossing,28104,NC,False,35.1400158,-80.6234802,(704) 882-2749
salisbury,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/salisbury-nc-grocery.json,09700178,https://www.harristeeter.com/stores/grocery/nc/salisbury/09700178,850 Jake Alexander Blvd W,Salisbury,Alexander Pointe,28144,NC,False,35.6681045,-80.4970447,(704) 633-1658
wake-forest,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wake-forest-nc-grocery.json,09700395,https://www.harristeeter.com/stores/grocery/nc/wake-forest/09700395,1432 Brogden Woods Dr,WAKE FOREST,Creedmoor Village,27587,NC,False,35.9905035,-78.6934653,(919) 870-4980
wake-forest,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wake-forest-nc-grocery.json,09700353,https://www.harristeeter.com/stores/grocery/nc/wake-forest/09700353,13686 Capital Blvd,WAKE FOREST,Harris Crossing,27587,NC,False,36.005386,-78.5182797,(919) 554-3608
wake-forest,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wake-forest-nc-grocery.json,09700043,https://www.harristeeter.com/stores/grocery/nc/wake-forest/09700043,3638 Rogers Rd,Wake Forest,Heritage Station,27587,NC,False,35.9443459,-78.5047273,(919) 562-9521
waxhaw,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/waxhaw-nc-grocery.json,09700182,https://www.harristeeter.com/stores/grocery/nc/waxhaw/09700182,8157 Kensington Dr,WAXHAW,Cureton Town Center,28173,NC,False,34.9538547,-80.7594636,(704) 243-1238
wilmington,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wilmington-nc-grocery.json,09700096,https://www.harristeeter.com/stores/grocery/nc/wilmington/09700096,5920 Carolina Beach Rd,Wilmington,Beau Rivage Marketplace,28412,NC,False,34.1247729,-77.9024682,(910) 796-3091
wilmington,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wilmington-nc-grocery.json,09700162,https://www.harristeeter.com/stores/grocery/nc/wilmington/09700162,3501 Oleander Dr Ste 18,WILMINGTON,Hanover Center,28403,NC,False,34.2169852,-77.9027207,(910) 343-4216
wilmington,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wilmington-nc-grocery.json,09700441,https://www.harristeeter.com/stores/grocery/nc/wilmington/09700441,2800 S College Rd,Wilmington,Long Leaf Mall,28412,NC,False,34.1966872,-77.8905119,(910) 791-4505
wilmington,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wilmington-nc-grocery.json,09700301,https://www.harristeeter.com/stores/grocery/nc/wilmington/09700301,1940 Eastwood Rd,WILMINGTON,Lumina Commons,28403,NC,False,34.2209208,-77.8221637,(910) 256-2015
wilmington,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wilmington-nc-grocery.json,09700210,https://www.harristeeter.com/stores/grocery/nc/wilmington/09700210,6805 Parker Farm Dr Unit C10,Wilmington,Mayfaire,28405,NC,False,34.2362431,-77.8312973,(910) 256-1071
wilmington,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wilmington-nc-grocery.json,09700191,https://www.harristeeter.com/stores/grocery/nc/wilmington/09700191,8260 Market St,Wilmington,Oak Landing,28411,NC,False,34.2979076,-77.7901491,(910) 681-0571
wilmington,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wilmington-nc-grocery.json,09700264,https://www.harristeeter.com/stores/grocery/nc/wilmington/09700264,3860 Carolina Beach Rd,Wilmington,Riverlights,28412,NC,False,34.174131,-77.925584,(910) 444-0220
wilmington,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wilmington-nc-grocery.json,09700158,https://www.harristeeter.com/stores/grocery/nc/wilmington/09700158,820 S College Rd,Wilmington,South College Marketplace,28403,NC,False,34.2200189,-77.8858453,(910) 452-9242
winston-salem,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/winston-salem-nc-grocery.json,09700216,https://www.harristeeter.com/stores/grocery/nc/winston-salem/09700216,2281 Cloverdale Ave,Winston Salem,Cloverdale Plaza,27103,NC,False,36.0911576,-80.2762412,(336) 777-1075
winston-salem,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/winston-salem-nc-grocery.json,09700037,https://www.harristeeter.com/stores/grocery/nc/winston-salem/09700037,150 Grant Hill Ln,Winston Salem,Harper Hill Commons,27104,NC,False,36.0839327,-80.3469458,(336) 245-0467
winston-salem,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/winston-salem-nc-grocery.json,09700346,https://www.harristeeter.com/stores/grocery/nc/winston-salem/09700346,2835 Reynolda Rd,Winston Salem,Pine Ridge Plaza,27106,NC,False,36.1458915,-80.2988756,(336) 761-0734
winston-salem,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/winston-salem-nc-grocery.json,09700334,https://www.harristeeter.com/stores/grocery/nc/winston-salem/09700334,5365 Robinhood Village Dr,Winston Salem,The Village at Robinhood,27106,NC,False,36.1228478,-80.3682477,(336) 923-2441
winston-salem,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/winston-salem-nc-grocery.json,09700155,https://www.harristeeter.com/stores/grocery/nc/winston-salem/09700155,420 S Stratford Rd # 22,Winston Salem,Thruway Center,27103,NC,False,36.0901912,-80.2857454,(336) 723-2305
winston-salem,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/winston-salem-nc-grocery.json,09700127,https://www.harristeeter.com/stores/grocery/nc/winston-salem/09700127,1955 N Peace Haven Rd,WINSTON SALEM,Whitaker Square,27106,NC,False,36.117995,-80.3106846,(336) 760-0116
wake-forest,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wake-forest-nc-grocery.json,09700395,https://www.harristeeter.com/stores/grocery/nc/wake-forest/09700395,1432 Brogden Woods Dr,WAKE FOREST,Creedmoor Village,27587,NC,False,35.9905035,-78.6934653,(919) 870-4980
wake-forest,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wake-forest-nc-grocery.json,09700353,https://www.harristeeter.com/stores/grocery/nc/wake-forest/09700353,13686 Capital Blvd,WAKE FOREST,Harris Crossing,27587,NC,False,36.005386,-78.5182797,(919) 554-3608
wake-forest,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wake-forest-nc-grocery.json,09700043,https://www.harristeeter.com/stores/grocery/nc/wake-forest/09700043,3638 Rogers Rd,Wake Forest,Heritage Station,27587,NC,False,35.9443459,-78.5047273,(919) 562-9521
wesley-chapel,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wesley-chapel-nc-grocery.json,09700249,https://www.harristeeter.com/stores/grocery/nc/wesley-chapel/09700249,5920 Weddington Monroe Rd,Wesley Chapel,Village Commons,28104,NC,False,34.9998467,-80.6999655,(704) 843-4100
wilmington,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wilmington-nc-grocery.json,09700096,https://www.harristeeter.com/stores/grocery/nc/wilmington/09700096,5920 Carolina Beach Rd,Wilmington,Beau Rivage Marketplace,28412,NC,False,34.1247729,-77.9024682,(910) 796-3091
wilmington,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wilmington-nc-grocery.json,09700162,https://www.harristeeter.com/stores/grocery/nc/wilmington/09700162,3501 Oleander Dr Ste 18,WILMINGTON,Hanover Center,28403,NC,False,34.2169852,-77.9027207,(910) 343-4216
wilmington,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wilmington-nc-grocery.json,09700441,https://www.harristeeter.com/stores/grocery/nc/wilmington/09700441,2800 S College Rd,Wilmington,Long Leaf Mall,28412,NC,False,34.1966872,-77.8905119,(910) 791-4505
wilmington,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wilmington-nc-grocery.json,09700301,https://www.harristeeter.com/stores/grocery/nc/wilmington/09700301,1940 Eastwood Rd,WILMINGTON,Lumina Commons,28403,NC,False,34.2209208,-77.8221637,(910) 256-2015
wilmington,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wilmington-nc-grocery.json,09700210,https://www.harristeeter.com/stores/grocery/nc/wilmington/09700210,6805 Parker Farm Dr Unit C10,Wilmington,Mayfaire,28405,NC,False,34.2362431,-77.8312973,(910) 256-1071
wilmington,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wilmington-nc-grocery.json,09700191,https://www.harristeeter.com/stores/grocery/nc/wilmington/09700191,8260 Market St,Wilmington,Oak Landing,28411,NC,False,34.2979076,-77.7901491,(910) 681-0571
wilmington,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wilmington-nc-grocery.json,09700264,https://www.harristeeter.com/stores/grocery/nc/wilmington/09700264,3860 Carolina Beach Rd,Wilmington,Riverlights,28412,NC,False,34.174131,-77.925584,(910) 444-0220
wilmington,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wilmington-nc-grocery.json,09700158,https://www.harristeeter.com/stores/grocery/nc/wilmington/09700158,820 S College Rd,Wilmington,South College Marketplace,28403,NC,False,34.2200189,-77.8858453,(910) 452-9242
wilson,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/wilson-nc-grocery.json,09700354,https://www.harristeeter.com/stores/grocery/nc/wilson/09700354,3401 Raleigh Road Pkwy W Ste 10A,Wilson,Heritage Crossing,27896,NC,False,35.740786,-77.9626742,(252) 206-0831
winston-salem,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/winston-salem-nc-grocery.json,09700216,https://www.harristeeter.com/stores/grocery/nc/winston-salem/09700216,2281 Cloverdale Ave,Winston Salem,Cloverdale Plaza,27103,NC,False,36.0911576,-80.2762412,(336) 777-1075
winston-salem,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/winston-salem-nc-grocery.json,09700037,https://www.harristeeter.com/stores/grocery/nc/winston-salem/09700037,150 Grant Hill Ln,Winston Salem,Harper Hill Commons,27104,NC,False,36.0839327,-80.3469458,(336) 245-0467
winston-salem,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/winston-salem-nc-grocery.json,09700346,https://www.harristeeter.com/stores/grocery/nc/winston-salem/09700346,2835 Reynolda Rd,Winston Salem,Pine Ridge Plaza,27106,NC,False,36.1458915,-80.2988756,(336) 761-0734
winston-salem,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/winston-salem-nc-grocery.json,09700334,https://www.harristeeter.com/stores/grocery/nc/winston-salem/09700334,5365 Robinhood Village Dr,Winston Salem,The Village at Robinhood,27106,NC,False,36.1228478,-80.3682477,(336) 923-2441
winston-salem,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/winston-salem-nc-grocery.json,09700155,https://www.harristeeter.com/stores/grocery/nc/winston-salem/09700155,420 S Stratford Rd # 22,Winston Salem,Thruway Center,27103,NC,False,36.0901912,-80.2857454,(336) 723-2305
winston-salem,https://www.harristeeter.com/seo-store-files/link-hub/store-details-cities/winston-salem-nc-grocery.json,09700127,https://www.harristeeter.com/stores/grocery/nc/winston-salem/09700127,1955 N Peace Haven Rd,WINSTON SALEM,Whitaker Square,27106,NC,False,36.117995,-80.3106846,(336) 760-0116
